id,rIFG,pSMA,SMA,lPoCG,PreCG,contrast
CC321203,-2.04710349070941,-1.03545183493951,0.625412461355205,1.72725485782636,-1.61532513401314,GO
CC321281,0.446858248060504,0.513448542369875,2.73623615306836,-1.5225775078277,0.671225164455874,GO
CC321431,0.712500016763,-0.0249808775843453,0.664444476050107,-0.611369470914014,1.19239845141851,GO
CC321557,-0.292886411182359,0.579649753585484,1.12266275211391,0.294481602414877,0.202146918829516,GO
CC321595,-0.208980489827553,-1.05232754977065,1.56914326473481,3.0402271542854,0.228172808243959,GO
CC321976,0.976073817293001,-0.865236206203076,-0.281402521639477,1.19537859326777,0.634790072775278,GO
CC410084,0.668326490531802,-0.863735093731731,1.45372119484184,1.63430025398188,1.41504410462429,GO
CC410086,2.30420286948124,1.53633170259069,2.79348050731764,1.3942342506727,3.49595753978811,GO
CC410179,0.623039481773715,0.461421947924736,0.595523040031145,1.93064840902819,-0.313048490421967,GO
CC410284,-1.58806887655241,0.556060463522572,-0.17642730122603,1.81914923033213,-1.77157026175882,GO
CC410390,1.18314284955204,-0.838142528419129,2.59187030676836,1.96614623502577,2.35441058371662,GO
CC412021,1.26273051872328,0.754385298222606,2.24026679438627,1.37079000291878,1.31756959687756,GO
CC420004,0.887189976774583,-0.195749702390234,-0.768230926449919,1.84291153478771,-0.467476918237465,GO
CC420089,-1.0004111552721,-2.82243766054754,0.616311593228436,0.0943835252302938,-0.027664536333344,GO
CC420100,-1.49316335129773,-0.0759491096265818,0.156034281033954,1.57839183310833,-1.64859015431573,GO
CC420157,-2.55159900968179,0.163901236320612,2.37344090149986,1.32244770833969,1.27050269908108,GO
CC420162,-0.0226441925807257,-1.19863590247368,2.35171644003423,1.94129453058396,-0.378616941890182,GO
CC420198,0.445440631115318,-0.877206819231922,-0.970614488036467,1.43977785264376,-0.543689761846869,GO
CC420261,-0.59232942101781,-0.984523339896693,1.54446758967809,0.708954647145663,0.0794367301931768,GO
CC420286,0.242490054644393,0.163244317286894,1.0098979922994,1.31934892985237,0.313336948392491,GO
CC420383,-0.562844619877877,-0.305737278122557,1.70773821629306,0.681671364243361,0.0228877941752396,GO
CC420435,1.33916188870174,-0.362122174183001,0.501866450946259,0.767405284698968,1.51139717141687,GO
CC420454,1.68230461524273,0.577620603959127,2.24445525766846,1.68550032041552,0.597978925423306,GO
CC420623,-0.41772231294462,-0.575343399413385,0.277651006583576,0.666711132389461,-0.226800684151526,GO
CC510226,1.7106131708799,0.634019407481496,1.86172714067426,2.80209564156902,1.26805860481092,GO
CC510259,0.688434903578882,0.323570221174497,0.397192837991837,0.932147810523607,0.630655956556933,GO
CC510329,0.357757033229326,-1.86140668622061,-0.922319064895917,1.45324648208498,-1.06944177378361,GO
CC510355,0.118672112153803,2.17823671323781,0.158862096626407,0.736782050144676,0.646862753761981,GO
CC510480,0.355645713293755,-1.00369713336705,-0.463510045016703,-0.872840500566576,0.129424439930638,GO
CC510629,-2.28952545202154,0.445820182278748,-0.200541089739152,0.455199320301204,0.471716705933262,GO
CC510639,-0.376893900338257,-0.231122613640597,0.435514814618041,1.42375208032048,1.09767041448372,GO
CC510648,-1.54616388115353,1.13317826341232,0.518978646155726,1.73996590963398,0.257734377869502,GO
CC512003,-0.499733753717354,0.529564100111535,0.910192014375929,1.10680618069329,1.72644921179437,GO
CC520002,4.30195778528475,0.700639625858172,1.69486693968855,-1.29323296293103,3.48494327011455,GO
CC520055,2.34725144389675,-2.38613977582148,1.32277897453459,0.845442490905056,-0.0619548301350371,GO
CC520065,1.89762415514703,0.171258912401402,0.552770344854694,1.15587507749796,-0.357206492353683,GO
CC520097,1.22184329118187,-2.3444588239745,0.519155242747355,1.17511362280014,2.64370815771165,GO
CC520127,-0.397568494905795,0.734593100566794,0.0748337470988658,2.09253662849977,1.21732953352881,GO
CC520239,3.60645512225859,0.748258190052071,2.75851361365999,1.70385868840715,1.93847856669144,GO
CC520253,-3.03064326680494,-0.0349808044385401,1.8421534931747,3.19358994199901,0.00887394379881801,GO
CC520390,2.69244450244424,0.602204053543056,1.88737154843829,1.2591657300427,1.21460697353003,GO
CC520745,0.873279351347192,-2.79218336368039,0.0426099441753884,0.118736358150868,0.685737405830691,GO
CC610028,2.88776574352003,-1.2043334572086,-0.118645546183459,1.83947615140322,1.15368933105051,GO
CC610061,-0.949804948141394,-1.07210113207312,-0.499546850727494,-0.216644829315495,-1.52412297142531,GO
CC610288,2.0816631940141,1.53618834326542,0.945333871336084,0.382077673901647,-0.886068131634153,GO
CC610308,0.428596255359734,-0.649362917696758,1.29689596101251,1.02480923262855,0.745119488831867,GO
CC610392,-0.426381435319463,1.66668425128485,-0.864875193320179,2.48266944046197,0.284789322744031,GO
CC620005,-0.823901997344656,-0.492987490953562,0.11335008891429,0.233031961820972,0.619045775541231,GO
CC620106,0.326680098982382,-1.58068860743436,0.548526608872279,-0.167765357524078,0.965634174321149,GO
CC620118,2.59526945834098,-0.142095044420073,1.5456986615083,-1.46288415788789,1.5114079282446,GO
CC620129,0.679085390018015,-0.0163315464945111,1.35655229692727,1.12055123628413,-0.928157166187299,GO
CC620152,0.190820925128469,-0.360950419722724,-0.233391833947386,-0.485285350819931,-0.252217408105182,GO
CC620262,2.29046759391437,-0.0776490753818174,0.583875282838763,2.69952919678708,-0.692996463184243,GO
CC620496,-0.723700618496522,-1.44978760956105,0.128518989300693,-0.00189502354128157,-1.85032618873368,GO
CC620619,0.0657053933935408,-0.084098821635632,0.0239278221135748,1.42031179116781,-0.0146545780286491,GO
CC620685,-0.93943615997719,-1.21568176055495,-1.34148909127028,-1.46514827967001,0.163100301009917,GO
CC620885,-1.07451577772818,0.446228772890361,0.55402048075456,1.14566694650491,0.524466996879805,GO
CC621128,-1.81253060149085,-0.732083943722521,0.762967417584697,0.359772006021729,-0.107916813957879,GO
CC710350,0.499250702306823,-1.27370327132375,-1.40705021965698,1.93461416091959,-0.678597043571747,GO
CC710446,-0.274651480215604,1.13254907268077,2.0876917024178,0.81070087878688,3.00800396234271,GO
CC710486,-1.08604694064743,-1.16428126271244,1.92512249367827,1.00488436707761,0.955918606236171,GO
CC710494,0.437137578081755,0.182637321593805,-0.761343667236227,0.27139156562801,0.547505128862404,GO
CC710982,-1.01651184730099,0.281545947457316,-0.140490435520094,0.284661636862173,0.428313323346835,GO
CC711035,0.962224872385926,0.758574781536324,0.198591931191635,1.76597628905999,-0.0462908990438831,GO
CC720290,-0.530233548916108,-0.684436589351154,0.650180441847317,-0.485885679483891,-2.12223215789148,GO
CC720329,-1.07425876951402,1.03526632367219,2.60829867421508,2.84159639873051,0.51414987253871,GO
CC720358,-0.0104568550868182,-0.496385457471315,1.56625908390904,1.63698882728948,-0.357626053031316,GO
CC721292,3.0330139472487,-1.55148496651965,1.22234692442985,3.13500093163442,0.884671133405855,GO
CC721377,1.94942702126859,1.6936468275046,1.70637799465065,1.34154404307628,2.77722800939651,GO
CC721418,-2.17807682615748,0.868546202987204,0.164083665307201,0.127672486994657,-1.37042748322742,GO
CC721519,1.04047017564236,1.37586895051333,2.2598196021977,-0.381347817742151,2.68724183517799,GO
CC721707,-2.12206122085872,-2.61360230738389,-1.64844821034244,-0.533084311566466,-0.965489353171585,GO
CC722891,-0.487665698628041,0.163497395562783,0.167025936385559,0.540979814272869,0.755925150701288,GO
CC723197,1.24905463642422,-0.580975412803627,2.00512592804477,0.325071134920688,-0.821453077920184,GO
CC110174,-2.56562870384788,1.53297448868744,3.01542993364074,3.56168179398106,3.37094496094376,NG
CC110187,1.29209134647271,1.10252887237646,4.98821394850906,2.96680123311606,2.44690556407829,NG
CC110411,-1.15228806775113,-0.800650540950783,4.96090296375108,3.76033862883754,2.67939139600051,NG
CC112141,-0.83841899289575,0.35656221799046,0.166600556121977,2.35379200273424,2.25894369907711,NG
CC120065,2.56835737441944,-2.24739701180828,4.20633674532249,2.61746070773207,3.40972347897062,NG
CC120120,-0.849571863904112,-0.828924384421915,2.7675875491074,2.70457837389402,3.16034285529362,NG
CC120182,1.27653093917072,-2.17950748637868,4.14458839142729,2.07718781613427,4.00010759359825,NG
CC121397,-1.03484328997681,1.00046446615519,1.30309228047809,3.09186840343739,1.1622252456654,NG
CC122620,1.31443204257081,-0.260317915396927,4.66071899824738,1.94569625874954,0.707069702680043,NG
CC210051,-0.227377304881172,-0.817211941949333,0.774342162861443,0.216160996528763,2.99721548946506,NG
CC210148,-1.0279258870884,0.646617774743689,3.02482495791201,2.25421637651166,1.77307910238054,NG
CC220203,1.24573228904187,4.72683195953113,6.04709202708588,1.98041106607951,5.24578517504981,NG
CC220232,-0.407867931302657,1.10472160979655,0.396875918117854,2.23923339978343,-0.0756522556057244,NG
CC220419,0.299748057807084,-2.63565437892076,3.96373446805897,3.23578253048394,2.76495823170648,NG
CC220519,-0.608769567951914,-0.465652363574735,0.883094838083387,4.76799697909574,3.5465741296198,NG
CC220535,3.03420237930161,1.54345890468406,2.80080471219276,3.41675936699859,2.82281994610884,NG
CC220635,-0.274527438611375,-2.51579079800024,1.10248860892914,4.35405902618334,3.73731655974829,NG
CC220697,0.520382453895873,1.43507229259794,2.62581628870317,1.594883112722,1.4433340217873,NG
CC220713,0.93270946743016,0.999153338108887,3.89700370490049,0.900610257697859,2.66117310951306,NG
CC220843,-0.176676150498831,2.81547744578514,2.98056104511132,3.69693527786719,1.77773929836406,NG
CC220901,-0.0217683152171066,-0.596146821128993,0.278716627333611,1.79857474194606,-0.390342609187832,NG
CC221040,0.572281609458949,0.487826568941696,5.93626613773971,1.05048744487213,2.38655523454309,NG
CC221107,2.86115597514133,0.748550935055009,4.17462544092723,-0.859518393431965,5.8263042038885,NG
CC221220,-0.629950559731537,1.25249821628742,4.92451005536994,4.13740166279972,4.16114823955096,NG
CC221336,2.22833367602967,1.13111379147364,2.41584206691438,3.88256127856141,2.64603611696356,NG
CC221511,0.491165670023418,-0.538737389351682,2.05262989116587,1.75462943484959,0.542281896373828,NG
CC221585,-0.802128067760344,2.56311547841477,4.86096454166499,3.9738839273141,4.03198471971393,NG
CC221954,-3.42531841232862,1.37984938897464,1.0149842779537,2.32291620748102,1.84930664888913,NG
CC222185,-0.773314481186951,3.35469151956129,6.69055598035952,3.55672425119638,2.91204827221669,NG
CC222304,-1.59357878341867,1.73844761640965,3.21562038404931,0.500678549837259,2.47854286472757,NG
CC222496,0.170718833371751,0.779646145921122,2.12474298527898,1.62227864063197,2.81225800078125,NG
CC310463,0.404429994415179,-0.136136494207794,4.75357423783588,1.85926583173847,3.81833752112309,NG
CC320022,-1.26548886561643,0.147555384993949,1.85965289007918,2.26903860879022,3.47882138135913,NG
CC320202,-0.155315507903958,-0.357320048116307,6.1434598927021,1.00312232509639,1.3633365984799,NG
CC320206,-0.930736308272498,1.02541587702925,3.89956528177868,1.69235159115314,1.94806945193439,NG
CC320379,-0.762823117355629,0.136118319492631,3.95740890415954,1.69763721968157,3.82643045196904,NG
CC320429,-1.24772007899832,0.850545200246057,0.241425618201527,4.29392481088403,2.02658679871985,NG
CC320478,-0.662089452837661,-1.44529661469907,1.82017485386585,-0.295147350980358,1.95468910280359,NG
CC320576,-0.825842392970302,0.0406324038741427,1.6126264962937,2.59880917938508,1.73949409773736,NG
CC320608,-0.0110771237683363,-1.24774370711186,-0.630296845781069,-0.874779401515261,2.31528326597747,NG
CC320687,-2.3123779114157,0.0719891908719093,2.13070978870581,1.95062115655734,2.40616729544384,NG
CC320759,0.731021604701743,2.1937556060591,4.886423506574,2.40846426205498,1.51851526828767,NG
CC320904,-1.98645811589872,3.27559220523842,2.06974078980669,1.34802339586778,2.18846088581247,NG
CC321025,-3.34007271832889,0.73329827783561,2.70918822843977,1.51895044085991,1.70566192289622,NG
CC321069,-0.855880248238641,-2.64897388869849,2.97558437806392,4.30398172839775,1.49279384658824,NG
CC321203,-1.5595794121567,0.48739662772043,3.37645052114111,1.59997784006793,2.13954919163342,NG
CC321281,-0.919730739388255,1.71867232236024,5.16088161798721,-0.338252457522736,2.78865268193262,NG
CC321431,-0.384714410611011,1.15612636511713,2.08452925836637,0.457545072208318,1.39754248231747,NG
CC321557,-0.66616671604872,0.475124884400947,4.56871535040306,2.5452069806743,3.53588375848824,NG
CC321595,-1.90931311133174,-0.887884619647228,2.10578683461329,3.79200077236626,0.741111247677496,NG
CC321976,1.17787004766549,-0.107009687428907,1.78809774819284,3.29927550158729,1.61278897175519,NG
CC410084,2.00376573804161,0.322765853752704,3.5499622457319,1.84975526320494,2.63953846236533,NG
CC410086,3.02163883228755,2.17902187791765,4.17775989383767,2.88512030907899,5.95087250048598,NG
CC410179,-0.320682051770843,1.6160103437576,2.40820099227988,2.58161538803517,2.45692789493185,NG
CC410284,-1.48459711732344,0.582256251618765,2.42187905982819,4.00172274246342,1.28185846707985,NG
CC410390,-1.00194622768239,-0.711190874025584,5.69847353207923,4.75415893711225,3.94406553359831,NG
CC412021,-0.869898975735578,1.53109786918072,3.91642536936969,4.71392028030836,4.12641596670442,NG
CC420004,0.0700738168919772,0.43513911564274,2.50273448007952,3.8839137746897,2.2762101042854,NG
CC420089,-0.692542156068386,-1.99627037985644,0.804669730098166,1.47941517374939,1.99776848169621,NG
CC420100,-2.55370674766883,1.59913543885654,2.34765052154397,2.95159906724707,1.78826013931595,NG
CC420157,-1.24335632199367,-1.05668144421792,3.8460065277999,2.83861694322804,2.60316175343524,NG
CC420162,-1.15809467366602,0.246754154505418,3.8365245840836,3.09217680755942,1.85376377297215,NG
CC420198,-1.50038635040231,-0.641670649813497,1.39610331617243,3.20553737569074,3.75907765426128,NG
CC420261,-1.75800675883411,-1.93531569812763,2.62042529062033,1.07049176781172,0.541860527973269,NG
CC420286,0.604795434150451,2.16622981515971,2.57887519513879,2.97445927090393,2.4248083978974,NG
CC420383,-0.579135676663049,0.900463471664443,4.47864023963336,2.54749589702418,1.9866302883128,NG
CC420435,2.44618770948019,-0.578080470702874,3.24350510131724,0.908330820971777,4.82999881385394,NG
CC420454,0.774673992496928,1.9248225868518,6.3440687881014,5.04470018972795,3.1382147447198,NG
CC420623,-1.45075329148366,0.0337978612398134,0.32399062563005,1.04368668821997,0.3285118235402,NG
CC510226,0.451292004396138,1.74404682302644,4.32871913862461,4.94460983314436,2.68524646681817,NG
CC510259,0.0308691700200731,0.187613319229789,0.962357132436391,1.94954525748091,1.19457105205008,NG
CC510329,0.0439615566656179,-0.633585323504414,2.18485779056323,4.36361232516003,1.56482167340331,NG
CC510355,-1.45326816706151,1.35273440539961,1.39209828176343,1.39481951241152,0.407682976679984,NG
CC510480,0.53562776373027,-0.0499638921488545,-0.507008954004471,-0.559708098488091,0.349758254180618,NG
CC510629,-3.30638857883608,1.73996030990774,2.39881778548086,1.70876288995487,2.93573695636962,NG
CC510639,-1.60905859121398,1.39830115774663,2.89907538568544,2.67505163409903,3.02906220090841,NG
CC510648,-0.650009611093127,0.794224969914467,1.36023353768459,3.46951843525192,0.980848070170439,NG
CC512003,-0.522272755418184,0.664507313691814,3.54571026150681,3.62690072965592,5.30874201615784,NG
CC520002,3.89826369254213,1.41532878981133,4.83425532398865,0.102374471530318,5.29183096745589,NG
CC520055,0.759320312533763,-1.99337987374419,3.68106793720021,1.23219860377159,2.04164694576232,NG
CC520065,2.06120990757024,0.752459134771712,4.68344559631379,4.39034651888491,2.99731700947025,NG
CC520097,-1.37500848419744,-2.94107789375175,3.14613341013046,3.81184361460782,2.63970566019851,NG
CC520127,-0.374302584123253,2.54068890184645,3.58997323182009,4.82309912808422,4.30076039337935,NG
CC520239,1.40815815534605,1.92733393326748,4.60182183632945,4.75435269640264,2.28873687797775,NG
CC520253,-2.83699095982038,0.750538294258521,3.49438807152616,4.38738839549495,5.13847304867651,NG
CC520390,2.261992112917,-1.20477838261358,4.50439827891348,1.93092324037586,2.8103687979245,NG
CC520745,-0.321335880061261,-1.24753539134588,2.18596849196872,2.21405568117686,3.30843099294389,NG
CC610028,0.866250878974544,-0.558867926832343,2.27074557268907,3.29276872153935,1.59541895811986,NG
CC610061,-2.20186873820996,-1.28999178636489,1.13644131149397,1.27094593443285,-0.681814626601652,NG
CC610288,1.53120910661015,3.12387249808066,3.21248443270143,2.9610530242548,1.6427622580419,NG
CC610308,-0.73087684298187,0.152486093643858,2.2406862265407,1.64817669850641,1.23538322597517,NG
CC610392,-0.924314444686031,1.05558743752747,1.32290415930441,3.25558094242247,1.30029189318544,NG
CC620005,-0.386988854224668,0.0737556861651917,0.809923781338943,-0.133486883472523,1.55442100300548,NG
CC620106,1.05656589429343,-0.67306815895402,3.28342563241409,-0.226892382685195,0.48364615929225,NG
CC620118,1.29705671988692,1.44085244241079,1.81829784543795,1.35435020675671,1.67489197302093,NG
CC620129,-1.56352555400267,0.182004434641913,4.76655574421837,2.21928352721849,2.05076208712694,NG
CC620152,0.121638554591717,-0.609176451653294,-0.85169018185519,-0.151354223822735,0.942565498925866,NG
CC620262,2.81298993937846,-0.315747696126463,2.08977629399459,3.70678348486495,0.605336885899717,NG
CC620496,-2.60905589494913,-1.87391830674284,2.70844931039707,0.941693207009286,-0.210624168790623,NG
CC620619,-0.981513213278908,-0.34336380014219,-0.282221828050316,1.96420321787011,1.14940169473243,NG
CC620685,0.468839798154163,-0.866607962326325,0.230179356138161,-1.06204561807343,1.55713416683665,NG
CC620885,-0.481981268273446,1.7056731480708,1.63476895704056,1.38273158774958,0.0806267836287777,NG
CC621128,-2.06734978668431,-0.567945295361335,1.68350181840164,1.0842597612015,1.87101680866667,NG
CC710350,-0.882409238772853,-2.27397393176828,0.890737665768486,4.10830529123183,0.582774469212022,NG
CC710446,-2.49022268720698,0.947953969618042,2.83223120071803,1.82119119497016,3.3780840386215,NG
CC710486,-2.64682500991162,-0.343901142901283,4.78295613535245,2.90476365324946,2.17198293106935,NG
CC710494,0.469350760123519,-1.02599144547535,0.0927190839919649,0.98844252588362,2.29799320170897,NG
CC710982,-0.666686114556231,0.975337549430973,0.174381998084743,0.182480693811745,0.966066258499582,NG
CC711035,0.908427331892664,0.799894139949836,0.504011032548847,0.989274751222889,0.543639951431077,NG
CC720290,-0.126101862803022,-0.692616182915049,1.27678703656465,0.204206810937753,-1.75771473550421,NG
CC720329,-1.27460578260475,1.25342312970599,4.07458576478312,2.96016976023711,0.976301126848869,NG
CC720358,0.0883617911331906,-1.5857584325126,1.74259608837877,3.20722938910061,0.415319495701482,NG
CC721292,3.36939620823356,-1.26672910944682,3.97950854640224,7.70159862007239,2.26017203305429,NG
CC721377,0.622703930265134,1.81400732316985,3.15979950954409,2.51652628365376,2.6110999314179,NG
CC721418,-3.12161533601724,1.69335647702981,2.41349829024189,0.447942420759035,1.40320165683928,NG
CC721519,0.507974983822147,0.755820680977494,3.70830045472993,0.72435271681461,3.35484551563611,NG
CC721707,-0.999436582035644,-3.56592500575799,0.133797636673832,-0.43565184828443,-1.51640449087622,NG
CC722891,1.3321325843104,-0.408194763496209,1.76827429426331,2.08470853210983,3.13407223792425,NG
CC723197,1.5213515636293,0.421098561212899,5.30349099607414,1.78488272441348,-0.421331236038586,NG
CC110174,-2.18571555708112,1.2806767674202,3.80989204171804,3.28633034886695,3.86782349800187,SS
CC110187,1.63930052152844,0.987015147155216,4.92337976704468,2.72041363167782,2.23210248112144,SS
CC110411,-0.124351075512604,0.0895404788735994,4.98038066686903,1.18144553107236,2.68826957113054,SS
CC112141,-0.401346253073662,0.0408387462077951,3.5476667648469,3.25001253734565,0.388342586055002,SS
CC120065,2.03859757155119,-2.23868390610366,5.30648474596662,3.46609878649778,3.63498837860609,SS
CC120120,-0.862903952536442,-0.0223154005680402,3.00458257460928,2.49680393246998,2.77389362420743,SS
CC120182,1.83159268210973,-1.75749279221165,4.4330286290214,0.9060773889928,3.74884531848272,SS
CC121397,-0.690283735501296,0.586316447637657,1.55494583454026,3.0872760280764,2.80304838692598,SS
CC122620,0.67368460298524,-0.156737845212104,3.97197900803506,2.28846518125083,1.66639962119235,SS
CC210051,1.53938879270823,-1.11930821736669,2.17993545134423,1.73110374913355,2.19927268870137,SS
CC210148,-3.57259077431862,0.0530364948142624,2.9098632335894,1.71717784297926,0.405285729429712,SS
CC220203,-0.456940325249749,3.66366537040491,6.59259952260706,1.61942204070024,3.75192710513549,SS
CC220232,0.116566445990787,0.402817770479198,1.36539819796307,3.22933926987259,-1.0546327503021,SS
CC220419,0.82930169765059,-2.61847309506368,3.93124977163155,3.02276870405875,1.6165608292626,SS
CC220519,0.867924944689858,-1.07747108839834,2.84563562761368,6.86103071759115,3.17482777365561,SS
CC220535,2.32859200961173,1.19367394815212,3.4745147781494,5.72087865845552,4.32838866741783,SS
CC220635,1.42622910753057,-1.49235169717455,1.37389231093558,2.86511773231236,2.73759563479756,SS
CC220697,-0.552408297286577,-0.0758893396918009,1.80405221069349,-1.58234041767912,1.45754626805982,SS
CC220713,0.117869329291327,1.05366980682051,4.01754408867979,1.78850877544044,2.62569519146573,SS
CC220843,0.834484315975428,2.82060370946997,3.92265992730309,4.87355210986519,1.521586469049,SS
CC220901,-0.190548704297001,0.818819780756056,0.108459244213941,2.65858628548982,1.45007252378221,SS
CC221040,1.08829066079441,0.502882192235975,5.65289731546348,1.64170817183613,2.74980512663617,SS
CC221107,2.41362325966526,2.05011883418205,4.06186502620857,-0.162516242207338,4.87876475937523,SS
CC221220,-0.34376116491763,1.59747762327036,5.96615630576479,3.02571525356348,5.45096551656336,SS
CC221336,1.88661515089378,1.85580089743523,2.30844052619389,4.09501807242079,2.41315515286585,SS
CC221511,0.234568823244195,-0.476220495302629,2.75004530682168,3.43386511410035,1.07543922090278,SS
CC221585,0.0431312828162403,0.622182041066411,6.08789855455533,4.39279691006158,3.01516518548297,SS
CC221954,-3.08996501959023,1.7991080188462,0.789443024589663,3.32165873386884,2.16911395836907,SS
CC222185,-1.6343190754119,1.60306833227295,5.29763403900852,4.28042567852077,4.44217785053073,SS
CC222304,-1.54877523520318,2.48350443614104,3.64066876070159,-0.357484239422269,2.22641442471458,SS
CC222496,-0.369309620151965,-0.258810565962102,0.653912712823965,2.59016278973985,3.41842956143542,SS
CC310463,0.0930386593913347,-1.16376095659788,3.32283166161299,0.303350674779174,3.38879550959322,SS
CC320022,-1.3780616592357,-0.140363502689944,0.372230366642712,1.27001672682121,3.80552327404658,SS
CC320202,0.955489878577095,0.0874118372838903,4.97458281277673,0.893619432512149,0.730142709337453,SS
CC320206,-0.464021592662489,0.322771688446639,2.44126695124491,0.242671415291372,1.72989377385035,SS
CC320379,0.485167592291334,1.49827789105797,4.1041164507453,2.05045045270949,4.36803213236683,SS
CC320429,-1.47370106047643,1.84533804450543,1.72634428752638,4.11930895970134,1.85460935093512,SS
CC320478,0.948780389792997,-1.91561582730683,2.72675293250895,1.03560763595174,0.552768837568818,SS
CC320576,-1.46234850346173,0.441602916183382,2.93574853119907,1.71297860226141,4.16400527628572,SS
CC320608,0.632311875455962,-3.31073161337985,0.65673612187817,-1.84723626430551,0.932839999665399,SS
CC320687,-1.20392219767012,-0.330099360489443,1.64956784524867,0.463826635941832,3.04628353595022,SS
CC320759,1.07396217582767,1.41263661850644,4.21890093920414,1.42415743703449,1.51035095340258,SS
CC320904,-2.71405827602095,2.3885751487946,2.19797318644442,3.64961222014258,2.82239747452066,SS
